ID,DATE,PEAK_CURRENT,CHI_SQUARED,NUMBER_OF_SENSORS,HIT_GROUND,DISCHARGES,LAND_COVER,REL_HUMIDITY,AVG_REL_HUMIDITY_1_DAY,AVG_REL_HUMIDITY_3_DAY,AVG_REL_HUMIDITY_5_DAY,AVG_REL_HUMIDITY_10_DAY,AVG_REL_HUMIDITY_15_DAY,TEMPERATURE,AVG_TEMPERATURE_1_DAY,AVG_TEMPERATURE_3_DAY,AVG_TEMPERATURE_5_DAY,AVG_TEMPERATURE_10_DAY,AVG_TEMPERATURE_15_DAY,RAIN,SUM_RAIN_1_DAY,SUM_RAIN_3_DAY,SUM_RAIN_5_DAY,SUM_RAIN_10_DAY,SUM_RAIN_15_DAY,SOLAR_IRRADIANCE,SUM_SOLAR_IRRADIANCE_1_DAY,SUM_SOLAR_IRRADIANCE_3_DAY,SUM_SOLAR_IRRADIANCE_5_DAY,SUM_SOLAR_IRRADIANCE_10_DAY,SUM_SOLAR_IRRADIANCE_15_DAY,WIND,SUM_WIND_1_DAY,SUM_WIND_3_DAY,SUM_WIND_5_DAY,SUM_WIND_10_DAY,SUM_WIND_15_DAY
778498,2019-07-17T16:17:13.932864Z,-6.2345,0.3,3,True,6,221,96.0,69.52083333333333,71.20833333333333,71.275,70.24583333333334,66.54305555555555,21.0,21.110416666666662,21.027777777777775,21.43374999999999,21.68958333333335,22.492638888888884,7.5,8.0,8.0,9.7,21.299999999999997,21.299999999999997,,,,,,,0.5,42.9,148.30000000000004,227.3999999999999,472.79999999999967,696.3
779729,2019-07-17T17:30:22.385720Z,-10.693,0.5,4,True,5,223,99.0,67.0,67.49305555555556,67.84583333333333,69.24583333333334,67.00833333333334,17.2,24.131249999999998,24.042361111111124,24.360833333333314,24.369583333333342,25.144027777777833,19.1,21.700000000000003,21.700000000000003,23.3,41.50000000000001,41.50000000000001,3.0,9161.0,39058.0,63682.0,124741.0,198797.0,3.7,70.2,219.79999999999993,332.1,661.8000000000002,983.2999999999998
777983,2019-07-17T15:40:48.400284Z,-4.6805,0.6,2,True,1,221,90.0,58.895833333333336,49.326388888888886,52.225,54.452083333333334,50.92777777777778,14.1,19.74791666666666,19.6576388888889,20.702499999999986,20.62125000000001,21.42736111111113,11.0,12.3,12.3,17.1,41.5,42.2,,,,,,,,,,,,
780516,2019-07-17T17:55:00.906866Z,17.8525,0.3,2,True,10,221,87.0,74.29166666666667,74.4375,73.37083333333334,73.25416666666666,71.40138888888889,20.6,22.94791666666667,22.891666666666662,23.284583333333337,23.464166666666657,24.131527777777794,4.3,4.6,4.6,10.399999999999999,22.4,22.9,,,,,,,,,,,,
777914,2019-07-17T15:34:21.766206Z,-5.2355,9.2,2,True,1,222,99.0,61.145833333333336,55.125,54.94166666666667,55.46458333333333,51.831944444444446,15.1,22.83333333333333,23.116666666666674,24.186249999999998,24.091250000000002,24.90388888888887,3.4,11.8,11.8,14.8,33.900000000000006,35.5,10.0,11101.0,44933.0,66801.0,136034.0,214005.0,6.2,148.1,425.8999999999998,725.2999999999998,1406.6000000000015,2058.900000000001
780471,2019-07-17T17:54:08.321815Z,-13.727,0.1,3,True,8,221,87.0,74.29166666666667,74.4375,73.37083333333334,73.25416666666666,71.40138888888889,20.6,22.94791666666667,22.891666666666662,23.284583333333337,23.464166666666657,24.131527777777794,4.3,4.6,4.6,10.399999999999999,22.4,22.9,,,,,,,,,,,,
778165,2019-07-17T15:52:26.650933Z,-4.4215,6.3,2,True,1,224,48.0,62.479166666666664,53.15972222222222,57.12916666666667,59.83958333333333,55.766666666666666,26.0,23.085416666666664,23.825694444444448,24.416249999999998,24.079583333333325,24.93638888888889,0.9,0.9,0.9,3.3,31.100000000000005,35.199999999999996,14.0,10505.0,43970.0,65864.0,131695.0,210873.0,,,,,,
787584,2019-07-26T15:53:04.110214Z,-12.691,0.3,3,True,2,228,69.0,52.958333333333336,52.548611111111114,52.80833333333333,61.95,61.236111111111114,12.8,14.414583333333333,15.686805555555557,16.100416666666668,14.116041666666668,13.492777777777789,0.0,0.0,13.200000000000001,16.0,19.599999999999998,19.9,151.0,13500.0,39786.0,66742.0,124814.0,185018.0,5.2,189.80000000000004,453.69999999999993,734.2000000000002,1437.1000000000001,2152.5999999999985
786701,2019-07-26T14:44:04.013624Z,-17.316,0.4,3,True,1,223,60.0,74.5625,71.44444444444444,68.4125,65.77291666666666,59.30555555555556,28.6,26.699999999999992,26.81597222222223,27.092083333333346,25.99270833333333,26.3713888888889,0.0,0.0,0.0,0.0,0.7999999999999999,0.7999999999999999,278.0,13440.0,43605.0,72017.0,135700.0,208359.0,2.7,99.99999999999999,311.39999999999986,524.1999999999999,1042.9000000000005,2030.4000000000017
787213,2019-07-26T15:25:45.875908Z,-6.7895,0.3,2,True,2,221,38.0,57.479166666666664,54.888888888888886,55.61666666666667,64.80416666666666,65.27638888888889,27.1,22.508333333333326,23.71458333333334,23.85249999999998,22.320833333333322,22.034027777777773,3.5,3.5,3.5,3.5,18.799999999999997,18.799999999999997,79.0,10772.0,41709.0,72795.0,140664.0,212415.0,2.9,63.8,173.20000000000005,289.79999999999984,567.4999999999999,851.4
